,title_id,title,year,genre,duration,director,actors,description,avg_vote,budget,gross_income_usa,gross_income_global,votes,user_reviews,critics_reviews,profit
50421,tt0960066,The Black Waters of Echo's Pond,2009,Fantasy,89,Gabriel Bologna,"Robert Patrick, Danielle Harris, Sean Lawlor, James Duval, Nick Mennell, Mircea Monroe, Arcadiy Golubovich, Electra Avellan, Elise Avellan, Walker Howard, M.D. Walton, Declan Joyce, Nitsa Benchetrit, Adamo Palladino, Jason Loughridge","Nine friends take a holiday at a Victorian home on a private island and uncover a game that when played brings out the worst in each of them. Jealously, greed, hatred, lust, all of the things they keep buried deep inside themselves rise to the surface and come to a boil.",4.4,5000000,224409,224409.0,1068,26.0,55.0,-4775591.0
49707,tt0878804,The Blind Side,2009,Biography,129,John Lee Hancock,"Sandra Bullock, Tim McGraw, Quinton Aaron, Jae Head, Lily Collins, Ray McKinnon, Kim Dickens, Adriane Lenox, Kathy Bates, Catherine Dyer, Andy Stahl, Tom Nowicki, Libby Whittemore, Brian Hollan, Melody Weintraub","The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",7.6,29000000,255959475,309208309.0,273105,480.0,271.0,280208309.0
51313,tt1037705,The Book of Eli,2010,Action,118,"Albert Hughes, Allen Hughes","Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson, Jennifer Beals, Evan Jones, Joe Pingue, Frances de la Tour, Michael Gambon, Tom Waits, Chris Browning, Richard Cetrone, Lateef Crowder, Keith Splinter Davis, Don Thai Theerathada","A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",6.9,80000000,94835059,157107755.0,277630,620.0,333.0,77107755.0
72386,tt4572792,The Book of Henry,2017,Crime,105,Colin Trevorrow,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman, Dean Norris, Lee Pace, Maddie Ziegler, Tonya Pinkins, Bobby Moynihan, Geraldine Hughes, Maxwell Simkins, Jackson Nicoll, Donnetta Lavinia Grays, Joel Marsh Garland, Wass Stevens","With instructions from her genius son's carefully crafted notebook, a single mother sets out to rescue a young girl from the hands of her abusive stepfather.",6.6,10000000,4504974,4596705.0,21142,136.0,118.0,-5403295.0
63474,tt2262227,The Book of Life,2014,Animation,95,Jorge R. Gutiérrez,"Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman, Christina Applegate, Ice Cube, Kate del Castillo, Hector Elizondo, Danny Trejo, Carlos Alazraqui, Ana de la Reguera, Emil-Bastien Bouffard, Elijah Rodriguez, Genesis Ochoa, Plácido Domingo","Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.",7.3,50000000,50151543,99783556.0,60886,126.0,162.0,49783556.0
41739,tt0349159,"The Book of Mormon Movie, Volume 1: The Journey",2003,Adventure,120,Gary Rogers,"Noah Dalton Danby, Jacque Gray, Bryce Chamberlain, Mark Gollaher, Jan Broberg, Cragun Foulger, Ron Frederickson, Roberta Shore, Kirby Heyborne, Todd Davis, Dustin Harding, Michael Flynn, Richard J. Clifford, Bruce Newbold, Drake Allen","The story of Lehi and his wife Sariah and their four sons: Laman, Lemuel, Sam, and Nephi. Lehi leaves Jerusalem because he prophesied unto the people concerning the destruction of Jerusalem...",3.0,1500000,1680020,1680020.0,451,30.0,7.0,180020.0
54484,tt1300851,The Boondock Saints II: All Saints Day,2009,Action,118,Troy Duffy,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr., Julie Benz, Bob Marley, Brian Mahoney, David Ferry, David Della Rocco, Peter Fonda, Daniel DeSanto, Gerard Parkes, Matthew Lemche, Robert Mauriell, Judd Nelson","The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.",6.3,8000000,10273188,10629321.0,59374,192.0,86.0,2629321.0
65952,tt2702724,The Boss,2016,Comedy,99,Ben Falcone,"Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson, Tyler Labine, Kathy Bates, Cecily Strong, Mary Sohn, Kristen Schaal, Eva Peterson, Timothy Simons, Aleandra Newcomb, Annie Mumolo, Presley Coley, Dax Shepard","A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",5.4,29000000,63285885,78844582.0,40285,154.0,177.0,49844582.0
70393,tt3874544,The Boss Baby,2017,Animation,97,Tom McGrath,"Alec Baldwin, Steve Buscemi, Jimmy Kimmel, Lisa Kudrow, Tobey Maguire, Miles Bakshi, James McGrath, Conrad Vernon, ViviAnn Yee, Eric Bell Jr., David Soren, Edie Mirman, James Ryan, Walt Dohrn, Jules Winter","A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.",6.3,125000000,175003033,527965936.0,97886,222.0,187.0,402965936.0
68005,tt3253232,The Bounce Back,2016,Comedy,104,Youssef Delara,"Shemar Moore, Nadine Velazquez, Bill Bellamy, Nadja Alaya, Denise Boutte, Robinne Lee, Megan Stevenson, Kali Hawk, Marta Cross, Sheryl Underwood, Michael Beach, Annie Sertich, Bonnie Hellman, Nick Triplett, Nishi Munshi",A relationship guru and best-selling author finds himself falling for the licensed therapist who questions his methods.,5.1,3000000,321910,421404.0,509,8.0,3.0,-2578596.0
51333,tt1038919,The Bounty Hunter,2010,Action,110,Andy Tennant,"Gerard Butler, Jennifer Aniston, Gio Perez, Joel Marsh Garland, Jason Kolotouros, Matt Malloy, Jason Sudeikis, Adam Rose, Christine Baranski, Dorian Missick, David Costabile, Lynda Gravatt, Peter Greene, Jeff Garlin, Siobhan Fallon Hogan","A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.",5.6,40000000,67061228,136333522.0,115030,145.0,163.0,96333522.0
42171,tt0362478,The Box,2009,Drama,115,Richard Kelly,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Gillian Jacobs, Celia Weston, Deborah Rush, Lisa K. Wyatt, Mark S. Cartier, Kevin Robertson, Michele Durrett, Ian Kahn, John Magaro","A small wooden box arrives on the doorstep of a married couple, who know that opening it will grant them a million dollars and kill someone they don't know.",5.5,30000000,15051977,33334176.0,86310,429.0,291.0,3334176.0
48438,tt0787474,The Boxtrolls,2014,Animation,96,"Graham Annable, Anthony Stacchi","Steve Blum, Dee Bradley Baker, Max Mitchell, Ben Kingsley, Jared Harris, Nick Frost, Richard Ayoade, Tracy Morgan, Nika Futterman, Pat Fraley, Fred Tatasciore, Isaac Hempstead Wright, Elle Fanning, Maurice LaMarche, James Urbaniak",A young orphaned boy raised by underground cave-dwelling trash collectors tries to save his friends from an evil exterminator.,6.8,60000000,50837305,108255770.0,51721,138.0,230.0,48255770.0
67738,tt3181822,The Boy Next Door,2015,Horror,91,Rob Cohen,"Jennifer Lopez, Ryan Guzman, Ian Nelson, John Corbett, Kristin Chenoweth, Lexi Atkins, Hill Harper, Jack Wallace, Adam Hicks, François Chau, Bailey Chase, Kent Avenido, Travis Schuldt, Brian Mahoney, Raquel Gardner","A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",4.7,4000000,35423380,52425855.0,35634,155.0,270.0,48425855.0
45473,tt0439478,The Boynton Beach Bereavement Club,2005,Comedy,105,Susan Seidelman,"Brenda Vaccaro, Dyan Cannon, Len Cariou, Joseph Bologna, Sally Kellerman, Michael Nouri, Renée Taylor, Mal Z. Lawrence, Ashley Blackwell, Kim Ostrenko, Janice Hamilton, Irene B. Colletti, Barbara Pergament, Loli Rainey, George Schiavone","A romantic comedy about our amazing capacity to rebound and fall in love at any age. Lois, Harry, Marilyn ,Sandy and Jack live in an ""Active Adult"" community in Boynton Beach, Florida. ...",6.4,1500000,3127472,3572758.0,878,29.0,34.0,2072758.0
60988,tt1935902,The Brass Teapot,2012,Comedy,101,Ramaa Mosley,"Juno Temple, Michael Angarano, Alexis Bledel, Billy Magnussen, Alia Shawkat, Bobby Moynihan, Steve Park, Ben Rappaport, Lucy Walters, Jack McBrayer, Debra Monk, Michael Delaney, Tara Copeland, Thomas Middleditch, Bob McClure","When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",6.4,900000,6997,245027.0,13974,44.0,62.0,-654973.0
47130,tt0476964,The Brave One,2007,Action,122,Neil Jordan,"Jodie Foster, Terrence Howard, Nicky Katt, Naveen Andrews, Mary Steenburgen, Ene Oloja, Luis Da Silva Jr., Blaze Foster, Rafael Sardina, Jane Adams, Gordon MacDonald, Zoë Kravitz, John Magaro, Victor Colicchio, Jermel Howard","Struggling to recover emotionally from a brutal assault that killed her fiancé and left her in a coma, a radio personality begins a quest for vengeance against the perpetrators that leaves a bloody trail across New York City.",6.7,70000000,36793804,69787394.0,56273,298.0,183.0,-212606.0
38799,tt0281680,"The Bread, My Sweet",2001,Drama,105,Melissa Martin,"Scott Baio, John Seitz, Kim Martin, Zachary Mott, Shuler Hensley, Jennie Martin, Rose Bray, John Bechtol, Rosemary Prinz, Jody O'Donnell, Marty Sheets, Bingo O'Malley, Nick Tallo, Daniel Stafford, Philip Winters","A man proposes to a woman he's met once, all in the same day.",6.6,600000,1023156,1023156.0,850,48.0,13.0,423156.0
46014,tt0452594,The Break-Up,2006,Comedy,106,Peyton Reed,"Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser, Jon Favreau, Jason Bateman, Judy Davis, Justin Long, Ivan Sergei, John Michael Higgins, Ann-Margret, Vernon Vaughn, Vincent D'Onofrio, Elaine Robinson, Jane Alderman","In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.",5.8,52000000,118703275,204963084.0,119209,512.0,188.0,152963084.0
36031,tt0222850,The Broken Hearts Club: A Romantic Comedy,2000,Comedy,94,Greg Berlanti,"Ben Weber, Timothy Olyphant, Matt McGrath, Zach Braff, Nora Burns, Dean Cain, Chris Payne Gilbert, John Brandon, Diane McBain, Robert Peters, Billy Porter, John Mahoney, Nia Long, Mary McCormack, Justin Theroux",An insight into the turbulent lives and loves of a gay clique based in Los Angeles.,6.9,1000000,1746585,2019121.0,6857,122.0,18.0,1019121.0
70343,tt3859304,The Bronze,2015,Comedy,100,Bryan Buckley,"Melissa Rauch, Gary Cole, Thomas Middleditch, Sebastian Stan, Cecily Strong, Haley Lu Richardson, Dale Raoul, Craig Kilborn, Dominique Dawes, Olga Korbut, Dominique Moceanu, Barak Hardley, Michael Shamus Wiles, Christine Abrahamsen, Ellery Sprayberry",A foul-mouthed former gymnastics bronze medalist with local celebrity status reluctantly trains a rising Olympics aspirant.,6.0,3500000,615816,615816.0,9270,60.0,67.0,-2884184.0
37146,tt0250274,The Brothers,2001,Comedy,106,Gary Hardwick,"Morris Chestnut, D.L. Hughley, Bill Bellamy, Shemar Moore, Gabrielle Union, Tatyana Ali, Jenifer Lewis, Tamala Jones, Clifton Powell, Susan Dalian, Marla Gibbs, Julie Benz, Vanessa Bell Calloway, Angelle Brooks, Kimberly Scott",Four friends begin to question women and relationships when one of them announces impending nuptials.,6.4,6000000,27457409,27958191.0,3878,43.0,51.0,21958191.0
49324,tt0844286,The Brothers Bloom,2008,Action,114,Rian Johnson,"Rachel Weisz, Adrien Brody, Mark Ruffalo, Rinko Kikuchi, Robbie Coltrane, Maximilian Schell, Ricky Jay, Zachary Gordon, Max Records, Andy Nyman, Noah Segan, Nora Zehetner, Ram Bergman, Craig Johnson, Dubravko Jovanovic","The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job - showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",6.8,20000000,3531756,5530764.0,46830,117.0,185.0,-14469236.0
48419,tt0784972,The Brothers Solomon,2007,Comedy,93,Bob Odenkirk,"Will Arnett, Will Forte, Chi McBride, Kristen Wiig, Malin Akerman, Lee Majors, Michael Ormsby, Ryan Wynott, Bob Odenkirk, Sam Lloyd, Charles Rahi Chun, Ryun Yu, Bill Hader, Jenna Fischer, Susanne Wright","A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild.",5.3,10000000,900926,1035056.0,10283,47.0,54.0,-8964944.0
49046,tt0825232,The Bucket List,2007,Comedy,97,Rob Reiner,"Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd, Rob Morrow, Alfonso Freeman, Rowena King, Annton Berry Jr., Verda Bridges, Destiny Brownridge, Brian Copeland, Ian Anthony Dale, Jennifer Defrancisco, Angela Gardner, Noel Gugliemi",Two terminally ill men escape from a cancer ward and head off on a road trip with a wish list of to-dos before they die.,7.4,45000000,93466502,175372502.0,218268,353.0,201.0,130372502.0
39988,tt0303313,The Business of Fancydancing,2002,Drama,103,Sherman Alexie,"Evan Adams, Michelle St. John, Gene Tagaban, Swil Kanim, Rebecca Carroll, Cynthia Geary, Leo Rossi, Kevin Phillip, Elaine Miles, Arthur Tulee, Jim Boyd, Jennifer Elizabeth Kreisberg, Ron Otis, William Joseph Elk III","Seymour Polatkin is a successful, gay Native American poet from Spokane who confronts his past when he returns to his childhood home on the reservation to attend the funeral of a dear ...",6.6,200000,175710,175710.0,481,15.0,8.0,-24290.0
54815,tt1327773,The Butler,2013,Biography,132,Lee Daniels,"Forest Whitaker, David Banner, Michael Rainey Jr., LaJessie Smith, Mariah Carey, Alex Pettyfer, Vanessa Redgrave, Aml Ameen, Clarence Williams III, John P. Fertitta, Jim Gleason, Oprah Winfrey, Isaac White, David Oyelowo, Joe Chrest","As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.",7.2,30000000,116632095,176598908.0,103891,357.0,309.0,146598908.0
53949,tt1259521,The Cabin in the Woods,2011,Horror,95,Drew Goddard,"Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz, Jesse Williams, Richard Jenkins, Bradley Whitford, Brian White, Amy Acker, Tim DeZarn, Tom Lenk, Dan Payne, Jodelle Ferland, Dan Shea, Maya Massar","Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",7.0,30000000,42073277,94348403.0,347769,1116.0,669.0,64348403.0
60791,tt1911644,The Call,2013,Crime,94,Brad Anderson,"Halle Berry, Abigail Breslin, Morris Chestnut, Michael Eklund, David Otunga, Michael Imperioli, Justina Machado, José Zúñiga, Roma Maffia, Evie Thompson, Denise Dowse, Ella Rae Peck, Jenna Lamia, Ross Gallo, Tara Platt","When a veteran 911 operator takes a life-altering call from a teenage girl who has just been abducted, she realizes that she must confront a killer from her past in order to save the girl's life.",6.7,13000000,51872378,68572378.0,105790,301.0,287.0,55572378.0
38675,tt0279721,The Calling,2002,Drama,116,Damian Chapa,"Damian Chapa, Robert Wagner, Faye Dunaway, Brad Dourif, Ricco Chapa, London King, Elyse Mirto, Jill St. John, Walker Brandt, Steven Wagner, Nils Allen Stewart, June Buckingham, William McNamara, Lew Sleeman, Pattie McLellan Stephens","The Leroy Jenkins Story, following the controversial life of evangelist Leroy Jenkins",4.5,160000,6092,137931.0,150,4.0,1.0,-22069.0
59731,tt1790886,The Campaign,2012,Comedy,85,Jay Roach,"Will Ferrell, Zach Galifianakis, Jason Sudeikis, Dylan McDermott, Katherine LaNasa, Sarah Baker, John Lithgow, Dan Aykroyd, Brian Cox, Karen Maruyama, Grant Goodman, Kya Haywood, Randall D. Cunningham, Madison Wolfe, Thomas Middleditch",An incumbent Representative embroiled in personal scandal faces a no-holds-barred challenge from a naive newcomer funded by two unscrupulous billionaire lobbyist brothers.,6.1,95000000,86907746,104907746.0,120252,181.0,259.0,9907746.0
50431,tt0960741,The Canyon,2009,Thriller,102,Richard Harrah,"Eion Bailey, Yvonne Strahovski, Will Patton, Wendy Worthington, Andrea Marcellus, Christopher Sweeney, Solomon Loop, Ed Tracey",A survival story about a honeymooning couple who get lost in the wide expanse of the Grand Canyon.,5.9,10000000,1785,1785.0,3847,36.0,17.0,-9998215.0
63682,tt2292959,The Canyons,2013,Drama,99,Paul Schrader,"Lindsay Lohan, James Deen, Nolan Gerard Funk, Amanda Brooks, Tenille Houston, Gus Van Sant, Jarod Einsohn, Danny Wylde, Victor of Aquitaine, Jim Boeven, Philip Pavel, Lily LaBeau, Thomas Trussell, Alex Ashbaugh, Chris Schellenger","When Christian, an LA trust-fund kid with casual ties to Hollywood, learns of a secret affair between Tara and the lead of his film project, Ryan, he spirals out of control, and his cruel mind games escalate into an act of bloody violence.",3.8,250000,56825,270185.0,10120,95.0,169.0,20185.0
76620,tt6113488,The Case for Christ,2017,Biography,112,Jon Gunn,"Erika Christensen, Faye Dunaway, Frankie Faison, Robert Forster, Brett Rice, L. Scott Caldwell, Mike Vogel, Meredith Andrews, Rus Blackwell, Tracey Bonner, Matthew Brenher, Mark Campbell, Jordan Cox, David de Vos, Renell Gibbs",An investigative journalist and self-proclaimed atheist sets out to disprove the existence of God after his wife becomes a Christian.,6.2,5000000,14682684,17644496.0,6801,133.0,43.0,12644496.0
40389,tt0312528,The Cat in the Hat,2003,Adventure,82,Bo Welch,"Mike Myers, Alec Baldwin, Kelly Preston, Dakota Fanning, Spencer Breslin, Amy Hill, Sean Hayes, Danielle C. Ryan, Taylor Rice, Brittany Oaks, Talia-Lynn Prairie, Dan Castellaneta, Victor Brandt, Daran Norris, Bugsy",Two bored children have their lives turned upside down when a talking cat comes to visit them.,3.9,109000000,101149285,133960541.0,47679,556.0,115.0,24960541.0
72464,tt4602066,The Catcher Was a Spy,2018,Biography,98,Ben Lewin,"Paul Rudd, Pierfrancesco Favino, Tom Wilkinson, Connie Nielsen, Anna Geislerová, Mark Strong, Simon Perina, John Schwab, Krystof Dupal, Jirí Vavrusa, Shea Whigham, Bobby Schofield, Philip Lenkowsky, Sienna Miller, Demetri Goritsas","A major league baseball player,",6.2,14000000,725223,953953.0,5621,55.0,49.0,-13046047.0
43806,tt0398842,The Celestine Prophecy,2006,Adventure,99,Armand Mastroianni,"Matthew Settle, Thomas Kretschmann, Sarah Wayne Callies, Annabeth Gish, Hector Elizondo, Joaquim de Almeida, Jürgen Prochnow, John Aylward, Castulo Guerra, Obba Babatundé, Robyn Cohen, Petrus Antonius, Rachel Erickson, Joel Antonio Juan, Vernee Watson",An adaptation of James Redfield's novel about the search for a sacred manuscript in the Peruvian rain forest.,4.9,10000000,617236,1127463.0,3447,70.0,18.0,-8872537.0
56407,tt1488555,The Change-Up,2011,Comedy,112,David Dobkin,"Ryan Reynolds, Jason Bateman, Leslie Mann, Olivia Wilde, Alan Arkin, Mircea Monroe, Gregory Itzin, Ned Schmidtke, Ming Lo, Sydney Rouviere, Craig Bierko, Dax Griffin, Andrea Moore, Matthew Cornwell, Taaffe O'Connell","Dave is a married man with three kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain, lightning strikes and they switch bodies.",6.3,52000000,37081475,75450437.0,157831,169.0,217.0,23450437.0
39680,tt0296572,The Chronicles of Riddick,2004,Action,119,David Twohy,"Vin Diesel, Colm Feore, Thandie Newton, Judi Dench, Karl Urban, Alexa Davalos, Linus Roache, Yorick van Wageningen, Nick Chinlund, Keith David, Mark Gibbon, Roger Cross, Terry Chen, Christina Cox, Nigel Vonas","The wanted criminal Riddick arrives on a planet called Helion Prime, and finds himself up against an invading empire called the Necromongers, an army that plans to convert or kill all humans in the universe.",6.7,105000000,57761012,115772733.0,206685,683.0,210.0,10772733.0
65095,tt2482856,The Church,2018,Horror,81,Dom Frank,"Bill Moseley, Clint Howard, Lisa Wilcox, Ashley C. Williams, Holly Zuelle, Deitra Leak, Ameerah Briggs, Keith Stallworth, Kenneth McGregor, Shaun Paul Costello, Victoria Gates, Matthew Nadu, Meghan Strange, Marcia Myers, James Collins Jr.","The pastor of a landmark church is the sole hold-out in a Philadelphia neighborhood earmarked for gentrification. But soon, the spirits of congregational members past begin to make their displeasure known. Who are the righteous among them?",2.8,1000000,772000,772000.0,116,13.0,11.0,-228000.0
49918,tt0896923,The City of Your Final Destination,2009,Drama,117,James Ivory,"Nicholas Blandullo, Sofía Viruboff, James Martin, Omar Metwally, Alexandra Maria Lara, Susana Salerno, César Bordón, Diego Velazquez, Rossana Gabbiano, Julieta Vallina, Ambar Mallman, Charlotte Gainsbourg, Laura Linney, Norma Aleandro, Hector Fonseca",Twenty-eight-year-old Kansas University doctoral student Omar Razaghi (Omar Metwally) wins a grant to write a biography of Latin American writer Jules Gund. Omar must get through to three ...,6.3,8300000,493296,1356253.0,2711,28.0,54.0,-6943747.0
59329,tt1748227,The Collection,2012,Horror,82,Marcus Dunstan,"Josh Stewart, Emma Fitzpatrick, Christopher McDonald, Lee Tergesen, Tim Griffin, Andre Royo, Randall Archer, Shannon Kane, Brandon Molale, Erin Way, Johanna Braddy, Michael Nardelli, Will Peltz, Daniel Sharman, Justin Mortelliti","A man who escapes from the vicious grips of the serial killer known as ""The Collector"" is then forced to help rescue an innocent girl from the killer's booby-trapped lair.",6.1,7500000,6842058,9929706.0,43116,121.0,149.0,2429706.0
49334,tt0844479,The Collector,2009,Horror,90,Marcus Dunstan,"William Prael, Diane Ayala Goldner, Juan Fernández, Josh Stewart, Michael Reilly Burke, Andrea Roth, Karley Scott Collins, Madeline Zima, Haley Pullos, Daniella Alonso, Patrick Rizzotti, Jayme Suzonne Riser, Krystal Mayo, Michele Diane Pate, Nicole Antranette Fisher","Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",6.4,6000000,7712114,9444018.0,54070,227.0,155.0,3444018.0
48481,tt0790804,The Comebacks,2007,Comedy,84,Tom Brady,"David Koechner, Carl Weathers, Melora Hardin, Matthew Lawrence, Brooke Nevin, Nick Searcy, George Back, Noureen DeWulf, Jesse Garcia, Jackie Long, Robert Ri'chard, Martin Spanjers, Jermaine Williams, Finesse Mitchell, Will Arnett","A comedy that spoofs inspirational sports movies, this movie tells the story of an out-of-luck coach, Lambeau Fields, who takes a rag-tag bunch of college misfits and drives them towards the football championships. In the process, this life-long loser discovers that he is a winner after all by redeeming himself, saving his relationship with his family and friends, and finding that there is indeed...",4.3,20000000,13349927,13539154.0,10794,45.0,50.0,-6460846.0
61204,tt1967614,The Comedian,2016,Comedy,120,Taylor Hackford,"Robert De Niro, Leslie Mann, Harvey Keitel, Edie Falco, Danny DeVito, Patti LuPone, Charles Grodin, Cloris Leachman, Lucy DeVito, Billy Crystal, Veronica Ferres, Lois Smith, Marylouise Burke, Stewart Steinberg, Tom Morrissey",A look at the life of an aging insult comic named Jack Burke.,5.7,15000000,1659002,1659002.0,6191,70.0,77.0,-13340998.0
52854,tt1172991,The Company Men,2010,Drama,104,John Wells,"Ben Affleck, Tommy Lee Jones, Chris Cooper, Suzanne Rico, Kent Shocknek, Adrianne Krstansky, Lewis D. Wheeler, Celeste Oliva, Tom Kemp, Nancy Villone, Chris Everett, Maria Bello, Lance Greene, Kathy Harum, Allyn Burrows","The story centers on a year in the life of three men trying to survive a round of corporate downsizing at a major company - and how that affects them, their families, and their communities.",6.7,15000000,4441272,4882577.0,41662,138.0,220.0,-10117423.0
56117,tt1457767,The Conjuring,2013,Horror,112,James Wan,"Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston, Shanley Caswell, Hayley McFarland, Joey King, Mackenzie Foy, Kyla Deaver, Shannon Kook, John Brotherton, Sterling Jerins, Marion Guyot, Morganna Bridgers, Amy Tipton",Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,7.5,20000000,137400141,319494638.0,411687,1003.0,555.0,299494638.0
50490,tt0968264,The Conspirator,2010,Crime,122,Robert Redford,"James McAvoy, Robin Wright, Kevin Kline, Evan Rachel Wood, Tom Wilkinson, Justin Long, Danny Huston, James Badge Dale, Colm Meaney, Alexis Bledel, Johnny Simmons, Toby Kebbell, Jonathan Groff, Stephen Root, John Cullum","Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",6.9,25000000,11538204,15481161.0,26654,145.0,201.0,-9518839.0
40646,tt0318374,The Cooler,2003,Drama,101,Wayne Kramer,"William H. Macy, Alec Baldwin, Maria Bello, Shawn Hatosy, Ron Livingston, Paul Sorvino, Estella Warren, Arthur J. Nascarella, Joey Fatone, M.C. Gainey, Ellen Greene, Don Scribner, Tony Longo, Richard Israel, Timothy Landfield","In an old school Las Vegas casino, its top gambling jinx breaks his curse when he falls in love, much to his boss' consternation.",7.0,3200000,8291572,10464788.0,31330,217.0,141.0,7264788.0
38486,tt0276033,The Country Bears,2002,Comedy,88,Peter Hastings,"Haley Joel Osment, Diedrich Bader, Candy Ford, James Gammon, Brad Garrett, Toby Huss, Kevin Michael Richardson, Stephen Root, Christopher Walken, Stephen Tobolowsky, Daryl Mitchell, M.C. Gainey, Alex Rocco, Meagen Fay, Eli Marienthal",Beary Barrington goes on an adventure to save Country Bear Hall by getting the Country Bears back together for a reunion concert.,4.1,35000000,16990825,18012097.0,4682,78.0,38.0,-16987903.0
47088,tt0475944,The Covenant,2006,Action,97,Renny Harlin,"Steven Strait, Laura Ramsey, Sebastian Stan, Taylor Kitsch, Chace Crawford, Toby Hemingway, Jessica Lucas, Kyle Schmid, Wendy Crewson, Stephen McHattie, Kenneth Welsh, Christian Baril, Basia Jasinski, Rob Burns, Robert Crooks","Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.",5.3,20000000,23380495,37597471.0,44997,344.0,124.0,17597471.0
34824,tt0198386,The Crew,2000,Comedy,88,Michael Dinner,"Richard Dreyfuss, Burt Reynolds, Dan Hedaya, Seymour Cassel, Carrie-Anne Moss, Jennifer Tilly, Lainie Kazan, Miguel Sandoval, Jeremy Piven, Casey Siemaszko, Matt Borlenghi, Billy Jayne, Jeremy Ratchford, Mike Moroff, José Zúñiga",Four retired mobsters plan one last crime to save their retirement home.,5.6,38000000,13023075,13105853.0,4380,47.0,55.0,-24894147.0
47373,tt0481499,The Croods,2013,Animation,98,"Kirk DeMicco, Chris Sanders","Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman, Clark Duke, Chris Sanders, Randy Thom","After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.",7.2,135000000,187168425,587204668.0,180334,217.0,268.0,452204668.0
44750,tt0421715,The Curious Case of Benjamin Button,2008,Drama,166,David Fincher,"Cate Blanchett, Brad Pitt, Julia Ormond, Faune Chambers Watkins, Elias Koteas, Donna Duplantier, Jacob Tolano, Earl Maddox, Ed Metzger, Jason Flemyng, Danny Vinson, David Jensen, Joeanna Sayler, Taraji P. Henson, Mahershala Ali","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",7.8,150000000,127509326,333932083.0,550920,903.0,382.0,183932083.0
62537,tt2140507,The Current War,2017,Biography,102,Alfonso Gomez-Rejon,"Tom Holland, Benedict Cumberbatch, Nicholas Hoult, Matthew Macfadyen, Katherine Waterston, Michael Shannon, Tuppence Middleton, Simon Manyonda, Damien Molony, Louis Ashbourne Serkis, Simon Kunz, Craig Conway, Woody Norman, Amy Marston, Stanley Townsend",The dramatic story of the cutthroat race between electricity titans Thomas Edison and George Westinghouse to determine whose electrical system would power the modern world.,6.4,30000000,5834002,10710119.0,6129,114.0,72.0,-19289881.0
